date_dep,counts_dep,counts_withdrawals,counts_sessions,counts_games,counts_reg
2021-12-23 20:00:00,0,0,78,2916,0
2021-12-23 21:00:00,0,0,95,2826,0
2021-12-23 22:00:00,0,0,346,2764,0
2021-12-23 23:00:00,0,0,1837,2660,0
2021-12-24 00:00:00,0,0,1859,2470,0
2021-12-24 01:00:00,0,0,1149,2235,0
2021-12-24 02:00:00,0,0,91,1708,0
2021-12-24 03:00:00,0,0,112,2585,0
2021-12-24 04:00:00,0,0,78,2741,0
2021-12-24 05:00:00,0,0,95,2524,0
2021-12-24 06:00:00,0,0,92,2696,0
2021-12-24 07:00:00,0,0,91,2504,0
2021-12-24 08:00:00,0,0,107,1494,0
2021-12-24 09:00:00,0,0,91,2168,0
2021-12-24 10:00:00,0,0,97,2735,0
2021-12-24 11:00:00,0,0,75,2538,0
2021-12-24 12:00:00,0,0,70,2206,0
2021-12-24 13:00:00,0,0,101,2009,0
2021-12-24 14:00:00,0,0,91,1905,0
2021-12-24 15:00:00,0,0,88,2159,0
2021-12-24 16:00:00,0,0,67,2469,0
2021-12-24 17:00:00,0,0,85,2514,0
2021-12-24 18:00:00,0,0,59,2647,0
2021-12-24 19:00:00,0,0,87,2844,0
2021-12-24 20:00:00,0,0,90,2821,0
2021-12-24 21:00:00,0,0,117,2795,0
2021-12-24 22:00:00,0,0,101,2709,0
2021-12-24 23:00:00,0,0,105,2615,0
2021-12-25 00:00:00,0,0,103,2521,0
2021-12-25 01:00:00,0,0,95,2675,0
2021-12-25 02:00:00,0,0,100,2660,0
2021-12-25 03:00:00,0,0,78,3033,0
2021-12-25 04:00:00,0,0,105,2840,0
2021-12-25 05:00:00,0,0,82,2698,0
2021-12-25 06:00:00,0,0,117,2538,0
2021-12-25 07:00:00,0,0,82,2625,0
2021-12-25 08:00:00,0,0,111,2812,0
2021-12-25 09:00:00,0,0,90,2724,0
2021-12-25 10:00:00,0,0,88,2743,0
2021-12-25 11:00:00,0,0,53,2634,0
2021-12-25 12:00:00,0,0,68,2559,0
2021-12-25 13:00:00,0,0,93,2579,0
2021-12-25 14:00:00,0,0,98,2586,0
2021-12-25 15:00:00,0,0,68,2500,0
2021-12-25 16:00:00,0,0,65,2549,0
2021-12-25 17:00:00,0,0,78,2625,0
2021-12-25 18:00:00,0,0,73,2801,0
2021-12-25 19:00:00,0,0,88,2637,0
2021-12-25 20:00:00,0,0,79,2603,0
2021-12-25 21:00:00,0,0,82,2824,0
2021-12-25 22:00:00,0,0,96,2725,0
2021-12-25 23:00:00,0,0,101,2646,0
2021-12-26 00:00:00,0,0,109,2572,0
2021-12-26 01:00:00,0,0,114,2387,0
2021-12-26 02:00:00,0,0,72,1920,0
2021-12-26 03:00:00,0,0,92,1315,0
2021-12-26 04:00:00,0,0,64,2825,0
2021-12-26 05:00:00,0,0,82,2573,0
2021-12-26 06:00:00,0,0,88,2733,0
2021-12-26 07:00:00,0,0,71,2548,0
2021-12-26 08:00:00,0,0,85,1759,0
2021-12-26 09:00:00,0,0,87,1473,0
2021-12-26 10:00:00,0,0,86,2513,0
2021-12-26 11:00:00,0,0,74,2452,0
2021-12-26 12:00:00,0,0,67,2522,0
2021-12-26 13:00:00,0,0,115,2526,0
2021-12-26 14:00:00,0,0,93,2538,0
2021-12-26 15:00:00,0,0,70,2326,0
2021-12-26 16:00:00,0,0,73,2126,0
2021-12-26 17:00:00,0,0,122,2604,0
2021-12-26 18:00:00,0,0,115,2495,0
2021-12-26 19:00:00,0,0,92,2412,0
2021-12-26 20:00:00,0,0,116,2403,0
2021-12-26 21:00:00,0,0,76,2510,0
2021-12-26 22:00:00,0,0,130,2515,0
2021-12-26 23:00:00,0,0,83,2505,0
2021-12-27 00:00:00,0,0,119,2788,0
2021-12-27 01:00:00,0,0,95,2740,0
2021-12-27 02:00:00,0,0,153,2513,0
2021-12-27 03:00:00,0,0,98,2841,0
2021-12-27 04:00:00,0,0,113,2617,0
2021-12-27 05:00:00,0,0,108,2578,0
2021-12-27 06:00:00,0,0,101,2857,0
2021-12-27 07:00:00,0,0,115,2659,0
2021-12-27 08:00:00,0,0,62,2743,0
2021-12-27 09:00:00,0,0,112,2763,0
2021-12-27 10:00:00,0,0,78,2908,0
2021-12-27 11:00:00,0,0,64,2874,0
2021-12-27 12:00:00,0,0,74,2772,0
2021-12-27 13:00:00,0,0,96,2554,0
2021-12-27 14:00:00,0,0,77,2477,0
2021-12-27 15:00:00,0,0,69,2489,0
2021-12-27 16:00:00,0,0,54,2420,0
2021-12-27 17:00:00,0,0,77,2551,0
2021-12-27 18:00:00,0,0,106,2562,0
2021-12-27 19:00:00,0,0,88,2622,0
2021-12-27 20:00:00,0,0,54,2525,0
2021-12-27 21:00:00,0,0,80,2552,0
2021-12-27 22:00:00,0,0,79,2507,0
2021-12-27 23:00:00,0,0,109,2565,0
2021-12-28 00:00:00,0,0,86,2526,0
2021-12-28 01:00:00,0,0,122,2523,0
2021-12-28 02:00:00,0,0,54,2374,0
2021-12-28 03:00:00,0,0,128,2459,0
2021-12-28 04:00:00,0,0,116,2474,0
2021-12-28 05:00:00,0,0,86,2501,0
2021-12-28 06:00:00,0,0,100,2218,0
2021-12-28 07:00:00,0,0,107,2547,0
2021-12-28 08:00:00,0,0,87,2581,0
2021-12-28 09:00:00,0,0,105,2750,0
2021-12-28 10:00:00,0,0,62,2715,0
2021-12-28 11:00:00,0,0,64,2516,0
2021-12-28 12:00:00,0,0,54,2449,0
2021-12-28 13:00:00,0,0,91,2658,0
2021-12-28 14:00:00,0,0,78,2389,0
2021-12-28 15:00:00,0,0,67,2412,0
2021-12-28 16:00:00,0,0,60,2540,0
2021-12-28 17:00:00,0,0,125,2571,0
2021-12-28 18:00:00,0,0,102,2607,0
2021-12-28 19:00:00,0,0,82,2585,0
2021-12-28 20:00:00,0,0,140,2536,0
2021-12-28 21:00:00,0,0,80,2541,0
2021-12-28 22:00:00,0,0,93,2479,0
2021-12-28 23:00:00,0,0,98,2152,0
2021-12-29 00:00:00,0,0,109,2715,0
2021-12-29 01:00:00,0,0,94,2697,0
2021-12-29 02:00:00,0,0,106,2684,0
2021-12-29 03:00:00,1,0,99,2718,0
2021-12-29 04:00:00,0,0,121,2763,0
2021-12-29 05:00:00,0,0,100,2807,0
2021-12-29 06:00:00,0,0,126,2651,0
2021-12-29 07:00:00,0,0,90,2731,0
2021-12-29 08:00:00,0,0,107,2956,0
2021-12-29 09:00:00,0,0,91,2845,0
2021-12-29 10:00:00,0,0,74,2735,0
2021-12-29 11:00:00,0,0,47,2599,0
2021-12-29 12:00:00,0,0,92,2561,0
2021-12-29 13:00:00,0,0,113,2430,0
2021-12-29 14:00:00,0,0,81,2376,0
2021-12-29 15:00:00,0,0,129,2547,0
2021-12-29 16:00:00,0,0,170,2528,0
2021-12-29 17:00:00,0,0,92,2268,0
2021-12-29 18:00:00,0,0,76,2233,0
2021-12-29 19:00:00,0,0,133,2419,0
2021-12-29 20:00:00,0,0,112,2518,0
2021-12-29 21:00:00,0,0,127,2451,0
2021-12-29 22:00:00,0,0,99,2326,0
2021-12-29 23:00:00,0,0,104,2204,0
2021-12-30 00:00:00,0,0,117,2537,0
2021-12-30 01:00:00,0,0,101,2572,0
2021-12-30 02:00:00,0,0,136,2603,0
2021-12-30 03:00:00,0,0,74,2613,0
2021-12-30 04:00:00,0,0,169,1742,0
2021-12-30 05:00:00,0,0,47,2065,0
2021-12-30 06:00:00,0,0,125,2249,0
2021-12-30 07:00:00,0,0,78,1219,0
2021-12-30 08:00:00,0,0,126,2745,0
2021-12-30 09:00:00,0,0,58,2644,0
2021-12-30 10:00:00,0,0,103,2683,0
2021-12-30 11:00:00,0,0,68,2767,0
2021-12-30 12:00:00,0,0,71,2539,0
2021-12-30 13:00:00,0,0,101,2327,0
2021-12-30 14:00:00,0,0,99,2414,0
2021-12-30 15:00:00,0,0,78,2120,0
2021-12-30 16:00:00,0,0,129,2112,0
2021-12-30 17:00:00,0,0,92,2469,0
2021-12-30 18:00:00,0,0,102,2626,0
2021-12-30 19:00:00,0,0,103,2758,0
2021-12-30 20:00:00,0,0,95,2687,0
2021-12-30 21:00:00,0,0,128,2608,0
2021-12-30 22:00:00,0,0,102,2544,0
2021-12-30 23:00:00,0,0,107,2737,0
2021-12-31 00:00:00,0,0,89,2737,0
2021-12-31 01:00:00,0,0,107,2622,0
2021-12-31 02:00:00,0,0,91,2712,0
2021-12-31 03:00:00,0,0,102,2769,0
2021-12-31 04:00:00,0,0,75,2630,0
2021-12-31 05:00:00,0,0,89,2159,0
2021-12-31 06:00:00,0,0,85,2114,0
2021-12-31 07:00:00,0,0,102,2849,0
2021-12-31 08:00:00,0,0,87,2701,0
2021-12-31 09:00:00,0,0,75,2797,0
2021-12-31 10:00:00,0,0,88,2811,0
2021-12-31 11:00:00,0,0,114,2820,0
2021-12-31 12:00:00,0,0,88,2792,0
2021-12-31 13:00:00,0,0,112,2564,0
2021-12-31 14:00:00,0,0,94,2602,0
2021-12-31 15:00:00,0,0,115,2814,0
2021-12-31 16:00:00,1,0,86,2193,0
2021-12-31 17:00:00,0,0,88,2272,0
2021-12-31 18:00:00,0,0,83,2551,0
2021-12-31 19:00:00,0,0,108,2856,0
2021-12-31 20:00:00,0,0,108,2756,0
2021-12-31 21:00:00,0,0,95,2902,0
2021-12-31 22:00:00,0,0,96,2729,0
2021-12-31 23:00:00,0,0,89,2729,0
2022-01-01 00:00:00,0,0,108,2804,0
2022-01-01 01:00:00,0,0,116,2648,0
2022-01-01 02:00:00,0,0,119,2441,0
2022-01-01 03:00:00,0,0,76,2211,0
2022-01-01 04:00:00,0,0,98,3009,0
2022-01-01 05:00:00,0,0,92,2901,0
2022-01-01 06:00:00,0,0,124,2670,0
2022-01-01 07:00:00,0,0,68,2344,0
2022-01-01 08:00:00,0,0,97,1617,0
2022-01-01 09:00:00,0,0,109,1875,0
2022-01-01 10:00:00,0,0,95,3012,0
2022-01-01 11:00:00,0,0,54,2871,0
2022-01-01 12:00:00,0,0,66,2944,0
2022-01-01 13:00:00,0,0,110,2854,0
2022-01-01 14:00:00,0,0,105,2603,0
2022-01-01 15:00:00,0,0,72,2506,0
2022-01-01 16:00:00,0,0,101,2576,0
2022-01-01 17:00:00,0,0,81,2748,0
2022-01-01 18:00:00,0,0,107,2623,0
2022-01-01 19:00:00,0,0,77,2617,0
2022-01-01 20:00:00,0,0,82,2739,0
2022-01-01 21:00:00,0,0,51,2752,0
2022-01-01 22:00:00,0,0,43,2778,0
2022-01-01 23:00:00,0,0,44,2600,0
2022-01-02 00:00:00,0,0,52,2756,0
2022-01-02 01:00:00,0,0,48,3000,0
2022-01-02 02:00:00,0,0,46,2889,0
2022-01-02 03:00:00,0,0,41,2864,0
2022-01-02 04:00:00,0,0,51,2692,0
2022-01-02 05:00:00,0,0,63,2605,0
2022-01-02 06:00:00,0,0,50,2688,0
2022-01-02 07:00:00,0,0,46,2757,0
2022-01-02 08:00:00,0,0,42,2539,0
2022-01-02 09:00:00,0,0,43,2417,0
2022-01-02 10:00:00,0,0,36,2581,0
2022-01-02 11:00:00,0,0,31,2488,0
2022-01-02 12:00:00,0,0,36,2704,0
2022-01-02 13:00:00,0,0,55,2831,0
2022-01-02 14:00:00,0,0,35,2957,0
2022-01-02 15:00:00,0,0,25,3196,0
2022-01-02 16:00:00,0,0,27,2837,0
2022-01-02 17:00:00,0,0,128,2758,0
2022-01-02 18:00:00,0,0,125,2695,0
2022-01-02 19:00:00,0,0,106,2451,0
2022-01-02 20:00:00,0,0,96,2598,0
2022-01-02 21:00:00,0,0,78,2495,0
2022-01-02 22:00:00,0,0,113,2563,0
2022-01-02 23:00:00,0,0,95,2621,0
2022-01-03 00:00:00,0,0,133,2536,0
2022-01-03 01:00:00,0,0,97,2645,0
2022-01-03 02:00:00,0,0,96,2560,0
2022-01-03 03:00:00,0,0,86,2661,0
2022-01-03 04:00:00,0,0,92,2769,0
2022-01-03 05:00:00,0,0,112,2717,0
2022-01-03 06:00:00,0,0,90,2548,0
2022-01-03 07:00:00,0,0,84,2428,0
2022-01-03 08:00:00,0,0,88,2775,0
2022-01-03 09:00:00,0,0,103,3001,0
2022-01-03 10:00:00,0,0,91,2911,0
2022-01-03 11:00:00,0,0,84,2935,0
2022-01-03 12:00:00,0,0,99,2812,0
2022-01-03 13:00:00,0,0,91,2668,0
2022-01-03 14:00:00,0,0,71,2819,0
2022-01-03 15:00:00,0,0,98,2746,0
2022-01-03 16:00:00,0,0,112,2537,0
2022-01-03 17:00:00,0,0,97,1938,0
2022-01-03 18:00:00,0,0,119,801,0
2022-01-03 19:00:00,0,0,106,387,0
2022-01-03 20:00:00,0,0,109,819,0
2022-01-03 21:00:00,0,0,101,1001,0
2022-01-03 22:00:00,0,0,103,471,0
2022-01-03 23:00:00,0,0,92,859,0
2022-01-04 00:00:00,0,0,80,799,0
2022-01-04 01:00:00,0,0,102,940,0
2022-01-04 02:00:00,0,0,92,1119,0
2022-01-04 03:00:00,0,0,91,1273,0
2022-01-04 04:00:00,0,0,110,1169,0
2022-01-04 05:00:00,0,0,82,1240,0
2022-01-04 06:00:00,0,0,109,1404,0
2022-01-04 07:00:00,0,0,93,1364,0
2022-01-04 08:00:00,0,0,82,1279,0
2022-01-04 09:00:00,0,0,115,1542,0
2022-01-04 10:00:00,0,0,70,1752,0
2022-01-04 11:00:00,0,0,106,1943,0
2022-01-04 12:00:00,1,0,82,2220,0
2022-01-04 13:00:00,0,0,99,2321,0
2022-01-04 14:00:00,0,0,96,2405,0
2022-01-04 15:00:00,0,0,112,2505,0
2022-01-04 16:00:00,0,0,77,2601,0
2022-01-04 17:00:00,0,0,106,2630,0
2022-01-04 18:00:00,0,0,78,2690,0
2022-01-04 19:00:00,0,0,84,2726,0
2022-01-04 20:00:00,0,0,129,2557,0
2022-01-04 21:00:00,0,0,114,2508,0
2022-01-04 22:00:00,0,0,112,2160,0
2022-01-04 23:00:00,0,0,98,2146,0
2022-01-05 00:00:00,0,0,109,2777,0
2022-01-05 01:00:00,0,0,94,2915,0
2022-01-05 02:00:00,0,0,373,2621,0
2022-01-05 03:00:00,0,0,174,2688,0
2022-01-05 04:00:00,0,0,101,2946,0
2022-01-05 05:00:00,0,0,141,2801,0
2022-01-05 06:00:00,0,0,126,2823,0
2022-01-05 07:00:00,0,0,80,2975,0
2022-01-05 08:00:00,1,0,359,2903,0
2022-01-05 09:00:00,0,0,127,2956,0
2022-01-05 10:00:00,0,0,93,2800,0
2022-01-05 11:00:00,0,0,85,2703,0
2022-01-05 12:00:00,0,0,107,2662,0
2022-01-05 13:00:00,0,0,104,2680,0
2022-01-05 14:00:00,0,0,109,2747,0
